# Pathway	MTN008_frags_Abundance	MTN038_frags_Abundance	MTN044_frags_Abundance	MTN049_frags_Abundance	MTN071_frags_Abundance	MTN076_frags_Abundance	MTN099_frags_Abundance	MTN112_frags_Abundance	MTN142_frags_Abundance	MTN167_frags_Abundance	PFND073_frags_Abundance	PFND110_frags_Abundance	PFND111_frags_Abundance	PFND164-amplified_frags_Abundance	PFND185_frags_Abundance	PFND208_frags_Abundance	PFND227_frags_Abundance	PFND233_frags_Abundance	PFND283_frags_Abundance
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_226	0	0	0	0	0	0.000772245	0	0	0	0.00247531	0	0	0	0	0.000444303	0	0	0	0.000188864
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_230	0	0	0	0	0	0	0	0	0	0	0	0.00107307	0	0	0	0	0	0	9.10111e-05
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_242	0	0	0.000664295	0	0.000233275	0	0	0	0	0	0	0	0	0.000997843	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_245	0	0.00113302	0	0.00147784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_253	0	0	0	0	0	0	0	0	0	0	0	0	0.00115545	0	0	0	0	0.00182513	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_265	0	0	0	0	0	0	0	0	0	0	0	0.00147882	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_269	0	0.00106078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_273	0	0.000135935	0	0	0.000142792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_277	0	0	0	0.000273054	0	0	0	0	0	0	0	0	0	0	0	0	0.000966804	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_288	0	0	0	0	0	0	0	0	0	0	0	0	0.000523541	0	0	0	0.000333733	0	0.000105863
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_302	0	0	0	0	0	0	0	0	0.000809733	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000946399	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_307	0	0	0	0.000300754	0	0	0	0	0	0.00845196	0	0	0	0	0	0	0	0	0
